entropy,energy,mc_dropout,ensemble,hybrid
0.1741866,0.5976452,0.00088888407,0.020481497,0.2880867
0.10682153,0.016994648,0.0006605536,0.008856773,0.14248148
0.17710873,0.12695745,0.0013017803,0.016589731,0.25057954
0.10962147,0.052072268,0.00095681846,0.019808456,0.1495005
0.15465239,0.27885556,0.001195088,0.024725482,0.23257175
0.15237719,0.14157395,0.0007032007,0.007642105,0.21725486
0.087898955,0.049664006,0.00030185282,0.0025488958,0.118882954
0.193446,0.40242374,0.0012847483,0.011504054,0.297791
0.1837618,0.29898283,0.00065683573,0.014494568,0.27509457
0.07384799,0.012901608,0.0005607903,0.009469628,0.095967114
0.15590219,0.22339018,0.000850454,0.015900895,0.22941932
0.20109293,1.2521629,0.0016168952,0.009946644,0.3835904
0.11377486,0.020978391,0.0012189671,0.024424024,0.15256602
0.1510756,0.75999874,0.00096191466,0.014801756,0.2700866
0.07866111,0.027097458,0.0006608069,0.01660575,0.10395854
0.18008277,0.3401292,0.00075776875,0.020490602,0.27358142
0.13737157,0.36262155,0.0007933527,0.01739049,0.21578687
0.084036045,0.11217074,0.0006880164,0.029687747,0.11900016
0.16153792,0.4732052,0.0012594908,0.023038328,0.25938505
0.14548856,0.25761357,0.00087462366,0.023581803,0.217868
0.1628403,1.22655,0.0014831573,0.024083719,0.32778513
0.15681541,0.12998983,0.0010178685,0.015682131,0.22244322
0.17770848,0.13560843,0.0010292679,0.03173402,0.25218353
0.10136347,0.03559633,0.0006375313,0.016623273,0.13648583
0.18871762,0.8026279,0.0010657012,0.02694413,0.326541
0.1294261,0.09293455,0.0013949126,0.027026802,0.18083201
0.10334937,0.12549677,0.0005069077,0.027435109,0.14721045
0.19088213,0.92656034,0.0017009228,0.016818836,0.3405232
0.060430154,0.010684444,0.00018009171,0.0017217435,0.07699041
0.15344611,0.13164668,0.00063076615,0.014085755,0.21787369
0.1562743,0.6750881,0.0009265393,0.026204214,0.26985914
0.069283165,0.04679724,0.00028544292,0.0020598099,0.09257334
0.09739445,0.04660523,0.0012351573,0.03444095,0.13190335
0.18957356,0.49815425,0.0009291768,0.016901374,0.30083105
0.09367777,0.052455682,0.0006966293,0.026677787,0.1272182
0.044338074,0.030346053,0.0003207624,0.015870541,0.056204148
0.18165167,0.26589537,0.0012474805,0.014250532,0.26921692
0.17117943,0.22049679,0.0005008131,0.009962171,0.25054696
0.09022341,0.022439009,0.0006372407,0.024064958,0.11973045
0.1327624,0.042612977,0.00049892813,0.020195127,0.18105459
0.15318581,0.1934415,0.0015553087,0.022166342,0.22297052
0.15036733,0.09452193,0.0005022362,0.009781793,0.21028346
0.1290099,0.062495694,0.0011233687,0.013789654,0.1775594
